"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Nebraska",2020-04-26,-65,209,144,0.15,0.2,0.9
"Montana",2020-04-26,-68,72,4,0.15,0.2,0.9
"Missouri",2020-04-26,-540.5,626.5,86,0.15,0.2,0.9
"Mississippi",2020-04-26,-268.5,327.5,59,0.15,0.2,0.9
"Minnesota",2020-04-26,-173,366,193,0.15,0.2,0.9
"Michigan",2020-04-26,-768,933,165,0.15,0.2,0.9
"Massachusetts",2020-04-26,-717,2808,2091,0.15,0.2,0.9
"Maryland",2020-04-26,-450.6,1143.6,693,0.15,0.2,0.9
"Maine",2020-04-26,-68,92,24,0.15,0.2,0.9
"Louisiana",2020-04-26,-478,483,5,0.15,0.2,0.9
"Kentucky",2020-04-26,-111.8,520.8,409,0.15,0.2,0.9
"Kansas",2020-04-26,-154,223,69,0.15,0.2,0.9
"Iowa",2020-04-26,-111.5,238.5,127,0.15,0.2,0.9
"Indiana",2020-04-26,-336,729,393,0.15,0.2,0.9
"Illinois",2020-04-26,-782,1504,722,0.15,0.2,0.9
"Idaho",2020-04-26,-74,87,13,0.15,0.2,0.9
"Hawaii",2020-04-26,-88.5000000000001,106.5,18,0.15,0.2,0.9
"Georgia",2020-04-26,-307.8,1246.8,939,0.15,0.2,0.9
"Florida",2020-04-26,-581.6,2517.6,1936,0.15,0.2,0.9
"Delaware",2020-04-26,-89.5,92.5,3,0.15,0.2,0.9
"Connecticut",2020-04-26,-379.2,1896.2,1517,0.15,0.2,0.9
"Colorado",2020-04-26,-414,444,30,0.15,0.2,0.9
"California",2020-04-26,-2477,2969,492,0.15,0.2,0.9
"Arkansas",2020-04-26,-190.5,278.5,88,0.15,0.2,0.9
"Arizona",2020-04-26,-484,633,149,0.15,0.2,0.9
"Alaska",2020-04-26,-53.4999999999999,120.5,67,0.15,0.2,0.9
"Alabama",2020-04-26,-126,401,275,0.15,0.2,0.9
"Wyoming",2020-04-27,-9.8,52.8,43,0.15,0.2,0.9
"Wisconsin",2020-04-27,-246.5,376.5,130,0.15,0.2,0.9
"West Virginia",2020-04-27,-183,226,43,0.15,0.2,0.9
"Washington",2020-04-27,-356,402,46,0.15,0.2,0.9
"Virginia",2020-04-27,-245.5,604.5,359,0.15,0.2,0.9
"Vermont",2020-04-27,-36,38,2,0.15,0.2,0.9
"Utah",2020-04-27,-192,247,55,0.15,0.2,0.9
"Texas",2020-04-27,-2108,2655,547,0.15,0.2,0.9
"Tennessee",2020-04-27,-561,693,132,0.15,0.2,0.9
"South Dakota",2020-04-27,-12.6,75.6,63,0.15,0.2,0.9
"South Carolina",2020-04-27,-330,448,118,0.15,0.2,0.9
"Rhode Island",2020-04-27,-56.8,340.8,284,0.15,0.2,0.9
"Pennsylvania",2020-04-27,-1137,1290,153,0.15,0.2,0.9
"Oregon",2020-04-27,-197,235,38,0.15,0.2,0.9
"Oklahoma",2020-04-27,-97,331,234,0.15,0.2,0.9
"Ohio",2020-04-27,-1133.5,1175.5,42,0.15,0.2,0.9
"North Dakota",2020-04-27,-32.8,160.8,128,0.15,0.2,0.9
"North Carolina",2020-04-27,-755,833,78,0.15,0.2,0.9
"New York",2020-04-27,-2435,3004,569,0.15,0.2,0.9
"New Mexico",2020-04-27,-66.8,244.8,178,0.15,0.2,0.9
"New Jersey",2020-04-27,-2170,3632,1462,0.15,0.2,0.9
"New Hampshire",2020-04-27,-84,90,6,0.15,0.2,0.9
"Nevada",2020-04-27,-201,405,204,0.15,0.2,0.9
"Nebraska",2020-04-27,-66,209,143,0.15,0.2,0.9
"Montana",2020-04-27,-69,72,3,0.15,0.2,0.9
"Missouri",2020-04-27,-543.5,626.5,83,0.15,0.2,0.9
"Mississippi",2020-04-27,-270.5,327.5,57,0.15,0.2,0.9
"Minnesota",2020-04-27,-179,366,187,0.15,0.2,0.9
"Michigan",2020-04-27,-806,933,127,0.15,0.2,0.9
"Massachusetts",2020-04-27,-867,2808,1941,0.15,0.2,0.9
"Maryland",2020-04-27,-539.6,1143.6,604,0.15,0.2,0.9
"Maine",2020-04-27,-71,92,21,0.15,0.2,0.9
"Louisiana",2020-04-27,-479,483,4,0.15,0.2,0.9
"Kentucky",2020-04-27,-120.8,520.8,400,0.15,0.2,0.9
"Kansas",2020-04-27,-157,223,66,0.15,0.2,0.9
"Iowa",2020-04-27,-112.5,238.5,126,0.15,0.2,0.9
"Indiana",2020-04-27,-405,729,324,0.15,0.2,0.9
"Illinois",2020-04-27,-899,1504,605,0.15,0.2,0.9
"Idaho",2020-04-27,-76,87,11,0.15,0.2,0.9
"Hawaii",2020-04-27,-92.5000000000001,106.5,14,0.15,0.2,0.9
"Georgia",2020-04-27,-362.8,1246.8,884,0.15,0.2,0.9
"Florida",2020-04-27,-648.6,2517.6,1869,0.15,0.2,0.9
"Delaware",2020-04-27,-90.5,92.5,2,0.15,0.2,0.9
"Connecticut",2020-04-27,-413.2,1896.2,1483,0.15,0.2,0.9
"Colorado",2020-04-27,-418,444,26,0.15,0.2,0.9
"California",2020-04-27,-2510,2969,459,0.15,0.2,0.9
"Arkansas",2020-04-27,-192.5,278.5,86,0.15,0.2,0.9
"Arizona",2020-04-27,-486,633,147,0.15,0.2,0.9
"Alaska",2020-04-27,-60.4999999999999,120.5,60,0.15,0.2,0.9
"Alabama",2020-04-27,-145,401,256,0.15,0.2,0.9
"Wyoming",2020-04-28,-9.8,52.8,43,0.15,0.2,0.9
"Wisconsin",2020-04-28,-265.5,376.5,111,0.15,0.2,0.9
"West Virginia",2020-04-28,-191,226,35,0.15,0.2,0.9
"Washington",2020-04-28,-362,402,40,0.15,0.2,0.9
"Virginia",2020-04-28,-270.5,604.5,334,0.15,0.2,0.9
"Vermont",2020-04-28,-36,38,2,0.15,0.2,0.9
"Utah",2020-04-28,-192,247,55,0.15,0.2,0.9
"Texas",2020-04-28,-2129,2655,526,0.15,0.2,0.9
"Tennessee",2020-04-28,-574,693,119,0.15,0.2,0.9
"South Dakota",2020-04-28,-13.6,75.6,62,0.15,0.2,0.9
"South Carolina",2020-04-28,-332,448,116,0.15,0.2,0.9
"Rhode Island",2020-04-28,-58.8,340.8,282,0.15,0.2,0.9
"Pennsylvania",2020-04-28,-1152,1290,138,0.15,0.2,0.9
"Oregon",2020-04-28,-198,235,37,0.15,0.2,0.9
"Oklahoma",2020-04-28,-104,331,227,0.15,0.2,0.9
"Ohio",2020-04-28,-1141.5,1175.5,34,0.15,0.2,0.9
"North Dakota",2020-04-28,-34.8,160.8,126,0.15,0.2,0.9
"North Carolina",2020-04-28,-767,833,66,0.15,0.2,0.9
"New York",2020-04-28,-2556,3004,448,0.15,0.2,0.9
"New Mexico",2020-04-28,-74.8,244.8,170,0.15,0.2,0.9
"New Jersey",2020-04-28,-2408,3632,1224,0.15,0.2,0.9
"New Hampshire",2020-04-28,-85,90,5,0.15,0.2,0.9
"Nevada",2020-04-28,-231,405,174,0.15,0.2,0.9
"Nebraska",2020-04-28,-69,209,140,0.15,0.2,0.9
"Montana",2020-04-28,-69,72,3,0.15,0.2,0.9
"Missouri",2020-04-28,-546.5,626.5,80,0.15,0.2,0.9
"Mississippi",2020-04-28,-274.5,327.5,53,0.15,0.2,0.9
"Minnesota",2020-04-28,-184,366,182,0.15,0.2,0.9
"Michigan",2020-04-28,-838,933,95,0.15,0.2,0.9
"Massachusetts",2020-04-28,-990,2808,1818,0.15,0.2,0.9
"Maryland",2020-04-28,-618.6,1143.6,525,0.15,0.2,0.9
"Maine",2020-04-28,-74,92,18,0.15,0.2,0.9
"Louisiana",2020-04-28,-480,483,3,0.15,0.2,0.9
"Kentucky",2020-04-28,-125.8,520.8,395,0.15,0.2,0.9
"Kansas",2020-04-28,-160,223,63,0.15,0.2,0.9
"Iowa",2020-04-28,-113.5,238.5,125,0.15,0.2,0.9
"Indiana",2020-04-28,-462,729,267,0.15,0.2,0.9
"Illinois",2020-04-28,-999,1504,505,0.15,0.2,0.9
"Idaho",2020-04-28,-78,87,9,0.15,0.2,0.9
"Hawaii",2020-04-28,-96.5000000000001,106.5,10,0.15,0.2,0.9
"Georgia",2020-04-28,-413.8,1246.8,833,0.15,0.2,0.9
"Florida",2020-04-28,-721.6,2517.6,1796,0.15,0.2,0.9
"Delaware",2020-04-28,-90.5,92.5,2,0.15,0.2,0.9
"Connecticut",2020-04-28,-442.2,1896.2,1454,0.15,0.2,0.9
"Colorado",2020-04-28,-423,444,21,0.15,0.2,0.9
"California",2020-04-28,-2548,2969,421,0.15,0.2,0.9
"Arkansas",2020-04-28,-194.5,278.5,84,0.15,0.2,0.9
"Arizona",2020-04-28,-489,633,144,0.15,0.2,0.9
"Alaska",2020-04-28,-64.4999999999999,120.5,56,0.15,0.2,0.9
"Alabama",2020-04-28,-168,401,233,0.15,0.2,0.9
"Wyoming",2020-04-29,-8.8,52.8,44,0.15,0.2,0.9
"Wisconsin",2020-04-29,-280.5,376.5,96,0.15,0.2,0.9
"West Virginia",2020-04-29,-197,226,29,0.15,0.2,0.9
"Washington",2020-04-29,-366,402,36,0.15,0.2,0.9
"Virginia",2020-04-29,-290.5,604.5,314,0.15,0.2,0.9
"Vermont",2020-04-29,-37,38,1,0.15,0.2,0.9
"Utah",2020-04-29,-194,247,53,0.15,0.2,0.9
"Texas",2020-04-29,-2151,2655,504,0.15,0.2,0.9
"Tennessee",2020-04-29,-587,693,106,0.15,0.2,0.9
"South Dakota",2020-04-29,-14.6,75.6,61,0.15,0.2,0.9
"South Carolina",2020-04-29,-333,448,115,0.15,0.2,0.9
"Rhode Island",2020-04-29,-62.8,340.8,278,0.15,0.2,0.9
"Pennsylvania",2020-04-29,-1167,1290,123,0.15,0.2,0.9
"Oregon",2020-04-29,-199,235,36,0.15,0.2,0.9
"Oklahoma",2020-04-29,-111,331,220,0.15,0.2,0.9
"Ohio",2020-04-29,-1148.5,1175.5,27,0.15,0.2,0.9
"North Dakota",2020-04-29,-36.8,160.8,124,0.15,0.2,0.9
"North Carolina",2020-04-29,-778,833,55,0.15,0.2,0.9
"New York",2020-04-29,-2660,3004,344,0.15,0.2,0.9
"New Mexico",2020-04-29,-82.8,244.8,162,0.15,0.2,0.9
"New Jersey",2020-04-29,-2617,3632,1015,0.15,0.2,0.9
"New Hampshire",2020-04-29,-86,90,4,0.15,0.2,0.9
"Nevada",2020-04-29,-256,405,149,0.15,0.2,0.9
"Nebraska",2020-04-29,-72,209,137,0.15,0.2,0.9
"Montana",2020-04-29,-70,72,2,0.15,0.2,0.9
"Missouri",2020-04-29,-549.5,626.5,77,0.15,0.2,0.9
"Mississippi",2020-04-29,-278.5,327.5,49,0.15,0.2,0.9
"Minnesota",2020-04-29,-192,366,174,0.15,0.2,0.9
"Michigan",2020-04-29,-865,933,68,0.15,0.2,0.9
"Massachusetts",2020-04-29,-1116,2808,1692,0.15,0.2,0.9
"Maryland",2020-04-29,-680.6,1143.6,463,0.15,0.2,0.9
"Maine",2020-04-29,-76,92,16,0.15,0.2,0.9
"Louisiana",2020-04-29,-481,483,2,0.15,0.2,0.9
"Kentucky",2020-04-29,-132.8,520.8,388,0.15,0.2,0.9
"Kansas",2020-04-29,-163,223,60,0.15,0.2,0.9
"Iowa",2020-04-29,-115.5,238.5,123,0.15,0.2,0.9
"Indiana",2020-04-29,-507,729,222,0.15,0.2,0.9
"Illinois",2020-04-29,-1084,1504,420,0.15,0.2,0.9
"Idaho",2020-04-29,-79,87,8,0.15,0.2,0.9
"Hawaii",2020-04-29,-98.5000000000001,106.5,8,0.15,0.2,0.9
"Georgia",2020-04-29,-462.8,1246.8,784,0.15,0.2,0.9
"Florida",2020-04-29,-783.6,2517.6,1734,0.15,0.2,0.9
"Delaware",2020-04-29,-91.5,92.5,1,0.15,0.2,0.9
"Connecticut",2020-04-29,-483.2,1896.2,1413,0.15,0.2,0.9
"Colorado",2020-04-29,-426,444,18,0.15,0.2,0.9
"California",2020-04-29,-2582,2969,387,0.15,0.2,0.9
"Arkansas",2020-04-29,-197.5,278.5,81,0.15,0.2,0.9
"Arizona",2020-04-29,-493,633,140,0.15,0.2,0.9
"Alaska",2020-04-29,-69.4999999999999,120.5,51,0.15,0.2,0.9
"Alabama",2020-04-29,-189,401,212,0.15,0.2,0.9
"Wyoming",2020-04-30,-8.8,52.8,44,0.15,0.2,0.9
"Wisconsin",2020-04-30,-290.5,376.5,86,0.15,0.2,0.9
"West Virginia",2020-04-30,-203,226,23,0.15,0.2,0.9
"Washington",2020-04-30,-371,402,31,0.15,0.2,0.9
"Virginia",2020-04-30,-306.5,604.5,298,0.15,0.2,0.9
"Vermont",2020-04-30,-37,38,1,0.15,0.2,0.9
"Utah",2020-04-30,-196,247,51,0.15,0.2,0.9
"Texas",2020-04-30,-2171,2655,484,0.15,0.2,0.9
"Tennessee",2020-04-30,-600,693,93,0.15,0.2,0.9
"South Dakota",2020-04-30,-15.6,75.6,60,0.15,0.2,0.9
"South Carolina",2020-04-30,-337,448,111,0.15,0.2,0.9
"Rhode Island",2020-04-30,-70.8,340.8,270,0.15,0.2,0.9
"Pennsylvania",2020-04-30,-1180,1290,110,0.15,0.2,0.9
"Oregon",2020-04-30,-200,235,35,0.15,0.2,0.9
"Oklahoma",2020-04-30,-121,331,210,0.15,0.2,0.9
"Ohio",2020-04-30,-1153.5,1175.5,22,0.15,0.2,0.9
"North Dakota",2020-04-30,-38.8,160.8,122,0.15,0.2,0.9
"North Carolina",2020-04-30,-788,833,45,0.15,0.2,0.9
"New York",2020-04-30,-2743,3004,261,0.15,0.2,0.9
"New Mexico",2020-04-30,-91.8,244.8,153,0.15,0.2,0.9
"New Jersey",2020-04-30,-2784,3632,848,0.15,0.2,0.9
"New Hampshire",2020-04-30,-86,90,4,0.15,0.2,0.9
"Nevada",2020-04-30,-275,405,130,0.15,0.2,0.9
"Nebraska",2020-04-30,-74,209,135,0.15,0.2,0.9
"Montana",2020-04-30,-70,72,2,0.15,0.2,0.9
"Missouri",2020-04-30,-552.5,626.5,74,0.15,0.2,0.9
"Mississippi",2020-04-30,-282.5,327.5,45,0.15,0.2,0.9
"Minnesota",2020-04-30,-199,366,167,0.15,0.2,0.9
"Michigan",2020-04-30,-883,933,50,0.15,0.2,0.9
"Massachusetts",2020-04-30,-1218,2808,1590,0.15,0.2,0.9
"Maryland",2020-04-30,-731.6,1143.6,412,0.15,0.2,0.9
"Maine",2020-04-30,-79,92,13,0.15,0.2,0.9
"Louisiana",2020-04-30,-482,483,1,0.15,0.2,0.9
"Kentucky",2020-04-30,-136.8,520.8,384,0.15,0.2,0.9
"Kansas",2020-04-30,-166,223,57,0.15,0.2,0.9
"Iowa",2020-04-30,-119.5,238.5,119,0.15,0.2,0.9
"Indiana",2020-04-30,-537,729,192,0.15,0.2,0.9
"Illinois",2020-04-30,-1148,1504,356,0.15,0.2,0.9
"Idaho",2020-04-30,-81,87,6,0.15,0.2,0.9
"Hawaii",2020-04-30,-101.5,106.5,5,0.15,0.2,0.9
"Georgia",2020-04-30,-501.8,1246.8,745,0.15,0.2,0.9
"Florida",2020-04-30,-828.6,2517.6,1689,0.15,0.2,0.9
"Delaware",2020-04-30,-91.5,92.5,1,0.15,0.2,0.9
"Connecticut",2020-04-30,-519.2,1896.2,1377,0.15,0.2,0.9
"Colorado",2020-04-30,-430,444,14,0.15,0.2,0.9
"California",2020-04-30,-2617,2969,352,0.15,0.2,0.9
"Arkansas",2020-04-30,-199.5,278.5,79,0.15,0.2,0.9
"Arizona",2020-04-30,-498,633,135,0.15,0.2,0.9
"Alaska",2020-04-30,-75.4999999999999,120.5,45,0.15,0.2,0.9
"Alabama",2020-04-30,-213,401,188,0.15,0.2,0.9
"US",2020-04-07,6243.5,29148,17892,0.15,0.2,0.9
"US",2020-04-08,6862.5,29099,19157,0.15,0.2,0.9
"US",2020-04-09,7422.5,29085,20424,0.15,0.2,0.9
"US",2020-04-10,4815.5,32653,21562,0.15,0.2,0.9
"US",2020-04-11,4754.5,33103,22519,0.15,0.2,0.9
"US",2020-04-12,4478,33522,23339,0.15,0.2,0.9
"US",2020-04-13,3584.5,34515,23923,0.15,0.2,0.9
"US",2020-04-14,3284.5,34924,24561,0.15,0.2,0.9
"US",2020-04-15,2769.5,35329,24808,0.15,0.2,0.9
"US",2020-04-16,2265,35734,24989,0.15,0.2,0.9
"US",2020-04-17,1602,36139,24887,0.15,0.2,0.9
"US",2020-04-18,926.999999999999,36544,24639,0.15,0.2,0.9
"US",2020-04-19,387,36949,24117,0.15,0.2,0.9
"US",2020-04-20,0,37354,23497,0.15,0.2,0.9
"US",2020-04-21,0,37759,22635,0.15,0.2,0.9
"US",2020-04-22,0,38164,21585,0.15,0.2,0.9
"US",2020-04-23,0,38569,20332,0.15,0.2,0.9
"US",2020-04-24,0,38603,18983,0.15,0.2,0.9
"US",2020-04-25,0,38606.6,17608,0.15,0.2,0.9
"US",2020-04-26,0,38628.8,16238,0.15,0.2,0.9
"US",2020-04-27,0,38628.8,14902,0.15,0.2,0.9
"US",2020-04-28,0,38628.8,13709,0.15,0.2,0.9
"US",2020-04-29,0,38628.8,12626,0.15,0.2,0.9
"US",2020-04-30,0,38628.8,11725,0.15,0.2,0.9
"Wyoming",2020-04-07,-50,51,1,0.15,0.2,1
"Wisconsin",2020-04-07,-250.5,389.5,139,0.15,0.2,1
"West Virginia",2020-04-07,-213,226,13,0.15,0.2,1
"Washington",2020-04-07,-241.5,402.5,161,0.15,0.2,1
"Virginia",2020-04-07,-427.5,604.5,177,0.15,0.2,1
"Vermont",2020-04-07,-29,38,9,0.15,0.2,1
"Utah",2020-04-07,-227.5,247.5,20,0.15,0.2,1
"Texas",2020-04-07,-2381.5,2655.5,274,0.15,0.2,1
"Tennessee",2020-04-07,-554,693,139,0.15,0.2,1
"South Dakota",2020-04-07,-65,68,3,0.15,0.2,1
"South Carolina",2020-04-07,-388,448,60,0.15,0.2,1
"Rhode Island",2020-04-07,-39.5,98.5,59,0.15,0.2,1
"Pennsylvania",2020-04-07,-1063.5,1290.5,227,0.15,0.2,1
"Oregon",2020-04-07,-211,235,24,0.15,0.2,1
"Oklahoma",2020-04-07,-223.5,331.5,108,0.15,0.2,1
"Ohio",2020-04-07,-958.5,1175.5,217,0.15,0.2,1
"North Dakota",2020-04-07,-10,102,92,0.15,0.2,1
"North Carolina",2020-04-07,-694,833,139,0.15,0.2,1
"New York",2020-04-07,3332,2262,5594,0.15,0.2,1
"New Mexico",2020-04-07,-89.5,158.5,69,0.15,0.2,1
"New Jersey",2020-04-07,1925,751,2676,0.15,0.2,1
"New Hampshire",2020-04-07,-84,90,6,0.15,0.2,1
"Nevada",2020-04-07,-182.5,365.5,183,0.15,0.2,1
"Nebraska",2020-04-07,-175,209,34,0.15,0.2,1
"Montana",2020-04-07,-67.5,72.5,5,0.15,0.2,1
"Missouri",2020-04-07,-579.5,627.5,48,0.15,0.2,1
"Mississippi",2020-04-07,-277.5,327.5,50,0.15,0.2,1
"Minnesota",2020-04-07,-296,371,75,0.15,0.2,1
"Michigan",2020-04-07,427,933,1360,0.15,0.2,1
"Massachusetts",2020-04-07,308,741,1049,0.15,0.2,1
"Maryland",2020-04-07,-163,499,336,0.15,0.2,1
"Maine",2020-04-07,-63.5,92.5,29,0.15,0.2,1
"Louisiana",2020-04-07,-242.5,483.5,241,0.15,0.2,1
"Kentucky",2020-04-07,-297.5,425.5,128,0.15,0.2,1
"Kansas",2020-04-07,-183.5,223.5,40,0.15,0.2,1
"Iowa",2020-04-07,-201.5,238.5,37,0.15,0.2,1
"Indiana",2020-04-07,-367,729,362,0.15,0.2,1
"Illinois",2020-04-07,-194,1141,947,0.15,0.2,1
"Idaho",2020-04-07,-68.5,87.5,19,0.15,0.2,1
"Hawaii",2020-04-07,-59.5,106.5,47,0.15,0.2,1
"Georgia",2020-04-07,-482,974,492,0.15,0.2,1
"Florida",2020-04-07,-1448,2091,643,0.15,0.2,1
"Delaware",2020-04-07,-71.5,92.5,21,0.15,0.2,1
"Connecticut",2020-04-07,205,343,548,0.15,0.2,1
"Colorado",2020-04-07,-326.5,444.5,118,0.15,0.2,1
"California",2020-04-07,-2471,2969,498,0.15,0.2,1
"Arkansas",2020-04-07,-245.5,279.5,34,0.15,0.2,1
"Arizona",2020-04-07,-556.5,633.5,77,0.15,0.2,1
"Alaska",2020-04-07,46.5,53.5,100,0.15,0.2,1
"Alabama",2020-04-07,-237,401,164,0.15,0.2,1
"Wyoming",2020-04-08,-49,51,2,0.15,0.2,1
"Wisconsin",2020-04-08,-236.5,389.5,153,0.15,0.2,1
"West Virginia",2020-04-08,-208,226,18,0.15,0.2,1
"Washington",2020-04-08,-242.5,402.5,160,0.15,0.2,1
"Virginia",2020-04-08,-402.5,604.5,202,0.15,0.2,1
"Vermont",2020-04-08,-29,38,9,0.15,0.2,1
"Utah",2020-04-08,-224.5,247.5,23,0.15,0.2,1
"Texas",2020-04-08,-2348.5,2655.5,307,0.15,0.2,1
"Tennessee",2020-04-08,-542,693,151,0.15,0.2,1
"South Dakota",2020-04-08,-64,68,4,0.15,0.2,1
"South Carolina",2020-04-08,-384,448,64,0.15,0.2,1
"Rhode Island",2020-04-08,-33.5,98.5,65,0.15,0.2,1
"Pennsylvania",2020-04-08,-1051.5,1290.5,239,0.15,0.2,1
"Oregon",2020-04-08,-209,235,26,0.15,0.2,1
"Oklahoma",2020-04-08,-213.5,331.5,118,0.15,0.2,1
"Ohio",2020-04-08,-952.5,1175.5,223,0.15,0.2,1
"North Dakota",2020-04-08,-4,102,98,0.15,0.2,1
"North Carolina",2020-04-08,-677,833,156,0.15,0.2,1
"New York",2020-04-08,3402,2262,5664,0.15,0.2,1
"New Mexico",2020-04-08,-77.5,158.5,81,0.15,0.2,1
"New Jersey",2020-04-08,2213,751,2964,0.15,0.2,1
"New Hampshire",2020-04-08,-83,90,7,0.15,0.2,1
"Nevada",2020-04-08,-156.5,365.5,209,0.15,0.2,1
"Nebraska",2020-04-08,-170,209,39,0.15,0.2,1
"Montana",2020-04-08,-66.5,72.5,6,0.15,0.2,1
"Missouri",2020-04-08,-574.5,627.5,53,0.15,0.2,1
"Mississippi",2020-04-08,-275.5,327.5,52,0.15,0.2,1
"Minnesota",2020-04-08,-282,366,84,0.15,0.2,1
"Michigan",2020-04-08,471,933,1404,0.15,0.2,1
"Massachusetts",2020-04-08,449,741,1190,0.15,0.2,1
"Maryland",2020-04-08,-97,499,402,0.15,0.2,1
"Maine",2020-04-08,-61.5,92.5,31,0.15,0.2,1
"Louisiana",2020-04-08,-260.5,483.5,223,0.15,0.2,1
"Kentucky",2020-04-08,-266.5,415.5,149,0.15,0.2,1
"Kansas",2020-04-08,-179.5,223.5,44,0.15,0.2,1
"Iowa",2020-04-08,-196.5,238.5,42,0.15,0.2,1
"Indiana",2020-04-08,-326,729,403,0.15,0.2,1
"Illinois",2020-04-08,-102,1141,1039,0.15,0.2,1
"Idaho",2020-04-08,-66.5,87.5,21,0.15,0.2,1
"Hawaii",2020-04-08,-48.5,106.5,58,0.15,0.2,1
"Georgia",2020-04-08,-422,974,552,0.15,0.2,1
"Florida",2020-04-08,-1365,2091,726,0.15,0.2,1
"Delaware",2020-04-08,-72.5,92.5,20,0.15,0.2,1
"Connecticut",2020-04-08,277,343,620,0.15,0.2,1
"Colorado",2020-04-08,-326.5,444.5,118,0.15,0.2,1
"California",2020-04-08,-2437,2969,532,0.15,0.2,1
"Arkansas",2020-04-08,-242.5,279.5,37,0.15,0.2,1
"Arizona",2020-04-08,-549.5,633.5,84,0.15,0.2,1
"Alaska",2020-04-08,50.5,53.5,104,0.15,0.2,1
"Alabama",2020-04-08,-220,401,181,0.15,0.2,1
"Wyoming",2020-04-09,-48,51,3,0.15,0.2,1
"Wisconsin",2020-04-09,-209.5,376.5,167,0.15,0.2,1
"West Virginia",2020-04-09,-199,226,27,0.15,0.2,1
"Washington",2020-04-09,-244.5,402.5,158,0.15,0.2,1
"Virginia",2020-04-09,-376.5,604.5,228,0.15,0.2,1
"Vermont",2020-04-09,-29,38,9,0.15,0.2,1
"Utah",2020-04-09,-222.5,247.5,25,0.15,0.2,1
"Texas",2020-04-09,-2314.5,2655.5,341,0.15,0.2,1
"Tennessee",2020-04-09,-531,693,162,0.15,0.2,1
"South Dakota",2020-04-09,-63,68,5,0.15,0.2,1
"South Carolina",2020-04-09,-379,448,69,0.15,0.2,1
"Rhode Island",2020-04-09,-25.5,98.5,73,0.15,0.2,1
"Pennsylvania",2020-04-09,-1041.5,1290.5,249,0.15,0.2,1
"Oregon",2020-04-09,-207,235,28,0.15,0.2,1
"Oklahoma",2020-04-09,-202.5,331.5,129,0.15,0.2,1
"Ohio",2020-04-09,-947.5,1175.5,228,0.15,0.2,1
"North Dakota",2020-04-09,1,102,103,0.15,0.2,1
"North Carolina",2020-04-09,-660,833,173,0.15,0.2,1
"New York",2020-04-09,3440,2262,5702,0.15,0.2,1
"New Mexico",2020-04-09,-65.5,158.5,93,0.15,0.2,1
"New Jersey",2020-04-09,2444,751,3195,0.15,0.2,1
"New Hampshire",2020-04-09,-82,90,8,0.15,0.2,1
"Nevada",2020-04-09,-134.5,365.5,231,0.15,0.2,1
"Nebraska",2020-04-09,-164,209,45,0.15,0.2,1
"Montana",2020-04-09,-66.5,72.5,6,0.15,0.2,1
"Missouri",2020-04-09,-570.5,626.5,56,0.15,0.2,1
"Mississippi",2020-04-09,-272.5,327.5,55,0.15,0.2,1
"Minnesota",2020-04-09,-274,366,92,0.15,0.2,1
"Michigan",2020-04-09,487,933,1420,0.15,0.2,1
"Massachusetts",2020-04-09,628,741,1369,0.15,0.2,1
"Maryland",2020-04-09,-26,499,473,0.15,0.2,1
"Maine",2020-04-09,-58.5,92.5,34,0.15,0.2,1
"Louisiana",2020-04-09,-275.5,483.5,208,0.15,0.2,1
"Kentucky",2020-04-09,-241.5,415.5,174,0.15,0.2,1
"Kansas",2020-04-09,-175.5,223.5,48,0.15,0.2,1
"Iowa",2020-04-09,-192.5,238.5,46,0.15,0.2,1
"Indiana",2020-04-09,-275,729,454,0.15,0.2,1
"Illinois",2020-04-09,2,1141,1143,0.15,0.2,1
"Idaho",2020-04-09,-65.5,87.5,22,0.15,0.2,1
"Hawaii",2020-04-09,-37.5,106.5,69,0.15,0.2,1
"Georgia",2020-04-09,-364,974,610,0.15,0.2,1
"Florida",2020-04-09,-1239,2091,852,0.15,0.2,1
"Delaware",2020-04-09,-72.5,92.5,20,0.15,0.2,1
"Connecticut",2020-04-09,368,343,711,0.15,0.2,1
"Colorado",2020-04-09,-331.5,444.5,113,0.15,0.2,1
"California",2020-04-09,-2406,2969,563,0.15,0.2,1
"Arkansas",2020-04-09,-239.5,279.5,40,0.15,0.2,1
"Arizona",2020-04-09,-543.5,633.5,90,0.15,0.2,1
"Alaska",2020-04-09,52.5,53.5,106,0.15,0.2,1
"Alabama",2020-04-09,-202,401,199,0.15,0.2,1
"Wyoming",2020-04-10,-47,51,4,0.15,0.2,1
"Wisconsin",2020-04-10,-190.5,376.5,186,0.15,0.2,1
"West Virginia",2020-04-10,-188,226,38,0.15,0.2,1
"Washington",2020-04-10,-246.5,402.5,156,0.15,0.2,1
"Virginia",2020-04-10,-349.5,604.5,255,0.15,0.2,1
"Vermont",2020-04-10,-29,38,9,0.15,0.2,1
"Utah",2020-04-10,-220,247,27,0.15,0.2,1
"Texas",2020-04-10,-2283,2655,372,0.15,0.2,1
"Tennessee",2020-04-10,-521,693,172,0.15,0.2,1
"South Dakota",2020-04-10,-61,68,7,0.15,0.2,1
"South Carolina",2020-04-10,-375,448,73,0.15,0.2,1
"Rhode Island",2020-04-10,-18.5,98.5,80,0.15,0.2,1
"Pennsylvania",2020-04-10,-1029.5,1290.5,261,0.15,0.2,1
