"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Arkansas",2020-04-18,0,294.5,13,0.1,0,0.5
"California",2020-04-18,0,3494,576,0.1,0,0.5
"Colorado",2020-04-18,0,522.5,132,0.1,0,0.5
"Connecticut",2020-04-18,0,324,324,0.1,0,0.5
"Delaware",2020-04-18,0,97.5,31,0.1,0,0.5
"Florida",2020-04-18,0,2214,585,0.1,0,0.5
"Georgia",2020-04-18,0,1032,288,0.1,0,0.5
"Hawaii",2020-04-18,0,125.5,9,0.1,0,0.5
"Idaho",2020-04-18,0,103.5,57,0.1,0,0.5
"Illinois",2020-04-18,0,1026,429,0.1,0,0.5
"Indiana",2020-04-18,0,687,245,0.1,0,0.5
"Iowa",2020-04-18,0,252.5,27,0.1,0,0.5
"Kansas",2020-04-18,0,262.5,19,0.1,0,0.5
"Kentucky",2020-04-18,0,439.5,27,0.1,0,0.5
"Louisiana",2020-04-18,0,801.5,767,0.1,0,0.5
"Maine",2020-04-18,0,97.5,13,0.1,0,0.5
"Maryland",2020-04-18,0,449,180,0.1,0,0.5
"Massachusetts",2020-04-18,0,666,444,0.1,0,0.5
"Michigan",2020-04-18,0,839,696,0.1,0,0.5
"Minnesota",2020-04-18,0,387,16,0.1,0,0.5
"Mississippi",2020-04-18,0,346.5,59,0.1,0,0.5
"Missouri",2020-04-18,0,662.5,136,0.1,0,0.5
"Montana",2020-04-18,0,85.5,8,0.1,0,0.5
"Nebraska",2020-04-18,0,247,12,0.1,0,0.5
"Nevada",2020-04-18,0,429.5,50,0.1,0,0.5
"New Hampshire",2020-04-18,0,96,23,0.1,0,0.5
"New Jersey",2020-04-18,0,1911,1911,0.1,0,0.5
"New Mexico",2020-04-18,0,186.5,17,0.1,0,0.5
"New York",2020-04-18,0,3726,3726,0.1,0,0.5
"North Carolina",2020-04-18,0,882,110,0.1,0,0.5
"North Dakota",2020-04-18,0,102,14,0.1,0,0.5
"Ohio",2020-04-18,0,1244.5,142,0.1,0,0.5
"Oklahoma",2020-04-18,0,390.5,49,0.1,0,0.5
"Oregon",2020-04-18,0,277,27,0.1,0,0.5
"Pennsylvania",2020-04-18,0,1366.5,850,0.1,0,0.5
"Rhode Island",2020-04-18,0,88.5,37,0.1,0,0.5
"South Carolina",2020-04-18,0,475,118,0.1,0,0.5
"South Dakota",2020-04-18,0,81,13,0.1,0,0.5
"Tennessee",2020-04-18,0,734,144,0.1,0,0.5
"Texas",2020-04-18,0,3115.5,361,0.1,0,0.5
"Utah",2020-04-18,0,291.5,59,0.1,0,0.5
"Vermont",2020-04-18,0,40,10,0.1,0,0.5
"Virginia",2020-04-18,0,640.5,130,0.1,0,0.5
"Washington",2020-04-18,0,473.5,124,0.1,0,0.5
"West Virginia",2020-04-18,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-18,0,398.5,64,0.1,0,0.5
"Wyoming",2020-04-18,0,60,5,0.1,0,0.5
"Alabama",2020-04-19,0,424,54,0.1,0,0.5
"Alaska",2020-04-19,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-19,0,745.5,72,0.1,0,0.5
"Arkansas",2020-04-19,0,294.5,13,0.1,0,0.5
"California",2020-04-19,0,3494,580,0.1,0,0.5
"Colorado",2020-04-19,0,522.5,130,0.1,0,0.5
"Connecticut",2020-04-19,0,329,329,0.1,0,0.5
"Delaware",2020-04-19,0,97.5,31,0.1,0,0.5
"Florida",2020-04-19,0,2214,593,0.1,0,0.5
"Georgia",2020-04-19,0,1032,288,0.1,0,0.5
"Hawaii",2020-04-19,0,125.5,9,0.1,0,0.5
"Idaho",2020-04-19,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-19,0,1026,429,0.1,0,0.5
"Indiana",2020-04-19,0,687,248,0.1,0,0.5
"Iowa",2020-04-19,0,252.5,27,0.1,0,0.5
"Kansas",2020-04-19,0,262.5,18,0.1,0,0.5
"Kentucky",2020-04-19,0,439.5,27,0.1,0,0.5
"Louisiana",2020-04-19,0,801.5,780,0.1,0,0.5
"Maine",2020-04-19,0,97.5,13,0.1,0,0.5
"Maryland",2020-04-19,0,449,183,0.1,0,0.5
"Massachusetts",2020-04-19,0,666,441,0.1,0,0.5
"Michigan",2020-04-19,0,839,699,0.1,0,0.5
"Minnesota",2020-04-19,0,387,16,0.1,0,0.5
"Mississippi",2020-04-19,0,346.5,59,0.1,0,0.5
"Missouri",2020-04-19,0,662.5,140,0.1,0,0.5
"Montana",2020-04-19,0,85.5,8,0.1,0,0.5
"Nebraska",2020-04-19,0,247,12,0.1,0,0.5
"Nevada",2020-04-19,0,429.5,49,0.1,0,0.5
"New Hampshire",2020-04-19,0,96,23,0.1,0,0.5
"New Jersey",2020-04-19,0,2026,1948,0.1,0,0.5
"New Mexico",2020-04-19,0,186.5,17,0.1,0,0.5
"New York",2020-04-19,0,3726,3709,0.1,0,0.5
"North Carolina",2020-04-19,0,882,110,0.1,0,0.5
"North Dakota",2020-04-19,0,102,15,0.1,0,0.5
"Ohio",2020-04-19,0,1244.5,142,0.1,0,0.5
"Oklahoma",2020-04-19,0,390.5,49,0.1,0,0.5
"Oregon",2020-04-19,0,277,27,0.1,0,0.5
"Pennsylvania",2020-04-19,0,1366.5,881,0.1,0,0.5
"Rhode Island",2020-04-19,0,88.5,37,0.1,0,0.5
"South Carolina",2020-04-19,0,475,123,0.1,0,0.5
"South Dakota",2020-04-19,0,81,13,0.1,0,0.5
"Tennessee",2020-04-19,0,734,147,0.1,0,0.5
"Texas",2020-04-19,0,3115.5,371,0.1,0,0.5
"Utah",2020-04-19,0,291.5,60,0.1,0,0.5
"Vermont",2020-04-19,0,40,10,0.1,0,0.5
"Virginia",2020-04-19,0,640.5,133,0.1,0,0.5
"Washington",2020-04-19,0,473.5,120,0.1,0,0.5
"West Virginia",2020-04-19,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-19,0,398.5,63,0.1,0,0.5
"Wyoming",2020-04-19,0,60,5,0.1,0,0.5
"Alabama",2020-04-20,0,424,53,0.1,0,0.5
"Alaska",2020-04-20,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-20,0,745.5,71,0.1,0,0.5
"Arkansas",2020-04-20,0,294.5,12,0.1,0,0.5
"California",2020-04-20,0,3494,582,0.1,0,0.5
"Colorado",2020-04-20,0,522.5,128,0.1,0,0.5
"Connecticut",2020-04-20,0,336,333,0.1,0,0.5
"Delaware",2020-04-20,0,97.5,31,0.1,0,0.5
"Florida",2020-04-20,0,2214,599,0.1,0,0.5
"Georgia",2020-04-20,0,1032,288,0.1,0,0.5
"Hawaii",2020-04-20,0,125.5,9,0.1,0,0.5
"Idaho",2020-04-20,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-20,0,1026,428,0.1,0,0.5
"Indiana",2020-04-20,0,687,250,0.1,0,0.5
"Iowa",2020-04-20,0,252.5,27,0.1,0,0.5
"Kansas",2020-04-20,0,262.5,18,0.1,0,0.5
"Kentucky",2020-04-20,0,439.5,26,0.1,0,0.5
"Louisiana",2020-04-20,0,801.5,790,0.1,0,0.5
"Maine",2020-04-20,0,97.5,13,0.1,0,0.5
"Maryland",2020-04-20,0,449,185,0.1,0,0.5
"Massachusetts",2020-04-20,0,666,435,0.1,0,0.5
"Michigan",2020-04-20,0,839,700,0.1,0,0.5
"Minnesota",2020-04-20,0,387,15,0.1,0,0.5
"Mississippi",2020-04-20,0,346.5,60,0.1,0,0.5
"Missouri",2020-04-20,0,662.5,143,0.1,0,0.5
"Montana",2020-04-20,0,85.5,8,0.1,0,0.5
"Nebraska",2020-04-20,0,247,12,0.1,0,0.5
"Nevada",2020-04-20,0,429.5,48,0.1,0,0.5
"New Hampshire",2020-04-20,0,96,23,0.1,0,0.5
"New Jersey",2020-04-20,0,2026,1978,0.1,0,0.5
"New Mexico",2020-04-20,0,186.5,17,0.1,0,0.5
"New York",2020-04-20,0,3726,3682,0.1,0,0.5
"North Carolina",2020-04-20,0,882,111,0.1,0,0.5
"North Dakota",2020-04-20,0,102,16,0.1,0,0.5
"Ohio",2020-04-20,0,1244.5,141,0.1,0,0.5
"Oklahoma",2020-04-20,0,390.5,49,0.1,0,0.5
"Oregon",2020-04-20,0,277,27,0.1,0,0.5
"Pennsylvania",2020-04-20,0,1366.5,909,0.1,0,0.5
"Rhode Island",2020-04-20,0,88.5,36,0.1,0,0.5
"South Carolina",2020-04-20,0,475,127,0.1,0,0.5
"South Dakota",2020-04-20,0,81,13,0.1,0,0.5
"Tennessee",2020-04-20,0,734,149,0.1,0,0.5
"Texas",2020-04-20,0,3115.5,379,0.1,0,0.5
"Utah",2020-04-20,0,291.5,61,0.1,0,0.5
"Vermont",2020-04-20,0,40,10,0.1,0,0.5
"Virginia",2020-04-20,0,640.5,135,0.1,0,0.5
"Washington",2020-04-20,0,473.5,116,0.1,0,0.5
"West Virginia",2020-04-20,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-20,0,398.5,63,0.1,0,0.5
"Wyoming",2020-04-20,0,60,5,0.1,0,0.5
"Alabama",2020-04-21,0,424,53,0.1,0,0.5
"Alaska",2020-04-21,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-21,0,745.5,70,0.1,0,0.5
"Arkansas",2020-04-21,0,294.5,12,0.1,0,0.5
"California",2020-04-21,0,3494,582,0.1,0,0.5
"Colorado",2020-04-21,0,522.5,125,0.1,0,0.5
"Connecticut",2020-04-21,0,336,335,0.1,0,0.5
"Delaware",2020-04-21,0,97.5,32,0.1,0,0.5
"Florida",2020-04-21,0,2214,602,0.1,0,0.5
"Georgia",2020-04-21,0,1032,286,0.1,0,0.5
"Hawaii",2020-04-21,0,125.5,9,0.1,0,0.5
"Idaho",2020-04-21,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-21,0,1026,425,0.1,0,0.5
"Indiana",2020-04-21,0,687,252,0.1,0,0.5
"Iowa",2020-04-21,0,252.5,27,0.1,0,0.5
"Kansas",2020-04-21,0,262.5,17,0.1,0,0.5
"Kentucky",2020-04-21,0,439.5,26,0.1,0,0.5
"Louisiana",2020-04-21,0,801.5,797,0.1,0,0.5
"Maine",2020-04-21,0,97.5,13,0.1,0,0.5
"Maryland",2020-04-21,0,449,187,0.1,0,0.5
"Massachusetts",2020-04-21,0,666,429,0.1,0,0.5
"Michigan",2020-04-21,0,839,697,0.1,0,0.5
"Minnesota",2020-04-21,0,387,14,0.1,0,0.5
"Mississippi",2020-04-21,0,346.5,60,0.1,0,0.5
"Missouri",2020-04-21,0,662.5,146,0.1,0,0.5
"Montana",2020-04-21,0,85.5,8,0.1,0,0.5
"Nebraska",2020-04-21,0,247,11,0.1,0,0.5
"Nevada",2020-04-21,0,429.5,47,0.1,0,0.5
"New Hampshire",2020-04-21,0,96,23,0.1,0,0.5
"New Jersey",2020-04-21,0,2026,2000,0.1,0,0.5
"New Mexico",2020-04-21,0,186.5,16,0.1,0,0.5
"New York",2020-04-21,0,3726,3645,0.1,0,0.5
"North Carolina",2020-04-21,0,882,111,0.1,0,0.5
"North Dakota",2020-04-21,0,102,17,0.1,0,0.5
"Ohio",2020-04-21,0,1244.5,139,0.1,0,0.5
"Oklahoma",2020-04-21,0,390.5,48,0.1,0,0.5
"Oregon",2020-04-21,0,277,26,0.1,0,0.5
"Pennsylvania",2020-04-21,0,1366.5,934,0.1,0,0.5
"Rhode Island",2020-04-21,0,88.5,36,0.1,0,0.5
"South Carolina",2020-04-21,0,475,131,0.1,0,0.5
"South Dakota",2020-04-21,0,81,13,0.1,0,0.5
"Tennessee",2020-04-21,0,734,151,0.1,0,0.5
"Texas",2020-04-21,0,3115.5,386,0.1,0,0.5
"Utah",2020-04-21,0,291.5,61,0.1,0,0.5
"Vermont",2020-04-21,0,40,9,0.1,0,0.5
"Virginia",2020-04-21,0,640.5,136,0.1,0,0.5
"Washington",2020-04-21,0,473.5,112,0.1,0,0.5
"West Virginia",2020-04-21,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-21,0,398.5,62,0.1,0,0.5
"Wyoming",2020-04-21,0,60,5,0.1,0,0.5
"Alabama",2020-04-22,0,424,52,0.1,0,0.5
"Alaska",2020-04-22,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-22,0,745.5,69,0.1,0,0.5
"Arkansas",2020-04-22,0,294.5,11,0.1,0,0.5
"California",2020-04-22,0,3494,581,0.1,0,0.5
"Colorado",2020-04-22,0,522.5,122,0.1,0,0.5
"Connecticut",2020-04-22,0,336,336,0.1,0,0.5
"Delaware",2020-04-22,0,97.5,32,0.1,0,0.5
"Florida",2020-04-22,0,2214,604,0.1,0,0.5
"Georgia",2020-04-22,0,1032,284,0.1,0,0.5
"Hawaii",2020-04-22,0,125.5,8,0.1,0,0.5
"Idaho",2020-04-22,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-22,0,1026,420,0.1,0,0.5
"Indiana",2020-04-22,0,687,252,0.1,0,0.5
"Iowa",2020-04-22,0,252.5,26,0.1,0,0.5
"Kansas",2020-04-22,0,262.5,17,0.1,0,0.5
"Kentucky",2020-04-22,0,439.5,25,0.1,0,0.5
"Louisiana",2020-04-22,0,801.5,801,0.1,0,0.5
"Maine",2020-04-22,0,97.5,12,0.1,0,0.5
"Maryland",2020-04-22,0,449,188,0.1,0,0.5
"Massachusetts",2020-04-22,0,666,421,0.1,0,0.5
"Michigan",2020-04-22,0,839,693,0.1,0,0.5
"Minnesota",2020-04-22,0,387,14,0.1,0,0.5
"Mississippi",2020-04-22,0,346.5,61,0.1,0,0.5
"Missouri",2020-04-22,0,662.5,148,0.1,0,0.5
"Montana",2020-04-22,0,85.5,7,0.1,0,0.5
"Nebraska",2020-04-22,0,247,11,0.1,0,0.5
"Nevada",2020-04-22,0,429.5,46,0.1,0,0.5
"New Hampshire",2020-04-22,0,96,23,0.1,0,0.5
"New Jersey",2020-04-22,0,2026,2015,0.1,0,0.5
"New Mexico",2020-04-22,0,186.5,16,0.1,0,0.5
"New York",2020-04-22,0,3726,3598,0.1,0,0.5
"North Carolina",2020-04-22,0,882,111,0.1,0,0.5
"North Dakota",2020-04-22,0,102,17,0.1,0,0.5
"Ohio",2020-04-22,0,1244.5,137,0.1,0,0.5
"Oklahoma",2020-04-22,0,390.5,48,0.1,0,0.5
"Oregon",2020-04-22,0,277,26,0.1,0,0.5
"Pennsylvania",2020-04-22,0,1366.5,955,0.1,0,0.5
"Rhode Island",2020-04-22,0,88.5,35,0.1,0,0.5
"South Carolina",2020-04-22,0,475,135,0.1,0,0.5
"South Dakota",2020-04-22,0,81,13,0.1,0,0.5
"Tennessee",2020-04-22,0,734,153,0.1,0,0.5
"Texas",2020-04-22,0,3115.5,392,0.1,0,0.5
"Utah",2020-04-22,0,291.5,61,0.1,0,0.5
"Vermont",2020-04-22,0,40,9,0.1,0,0.5
"Virginia",2020-04-22,0,640.5,137,0.1,0,0.5
"Washington",2020-04-22,0,473.5,108,0.1,0,0.5
"West Virginia",2020-04-22,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-22,0,398.5,61,0.1,0,0.5
"Wyoming",2020-04-22,0,60,5,0.1,0,0.5
"Alabama",2020-04-23,0,424,51,0.1,0,0.5
"Alaska",2020-04-23,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-23,0,745.5,68,0.1,0,0.5
"Arkansas",2020-04-23,0,294.5,11,0.1,0,0.5
"California",2020-04-23,0,3494,577,0.1,0,0.5
"Colorado",2020-04-23,0,522.5,119,0.1,0,0.5
"Connecticut",2020-04-23,0,336,336,0.1,0,0.5
"Delaware",2020-04-23,0,97.5,32,0.1,0,0.5
"Florida",2020-04-23,0,2214,603,0.1,0,0.5
"Georgia",2020-04-23,0,1032,280,0.1,0,0.5
"Hawaii",2020-04-23,0,125.5,8,0.1,0,0.5
"Idaho",2020-04-23,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-23,0,1026,415,0.1,0,0.5
"Indiana",2020-04-23,0,687,251,0.1,0,0.5
"Iowa",2020-04-23,0,252.5,26,0.1,0,0.5
"Kansas",2020-04-23,0,262.5,16,0.1,0,0.5
"Kentucky",2020-04-23,0,439.5,25,0.1,0,0.5
"Louisiana",2020-04-23,0,801.5,801,0.1,0,0.5
"Maine",2020-04-23,0,97.5,12,0.1,0,0.5
"Maryland",2020-04-23,0,449,188,0.1,0,0.5
"Massachusetts",2020-04-23,0,666,412,0.1,0,0.5
"Michigan",2020-04-23,0,839,686,0.1,0,0.5
"Minnesota",2020-04-23,0,387,13,0.1,0,0.5
"Mississippi",2020-04-23,0,346.5,61,0.1,0,0.5
"Missouri",2020-04-23,0,662.5,150,0.1,0,0.5
"Montana",2020-04-23,0,85.5,7,0.1,0,0.5
"Nebraska",2020-04-23,0,247,11,0.1,0,0.5
"Nevada",2020-04-23,0,429.5,45,0.1,0,0.5
"New Hampshire",2020-04-23,0,96,23,0.1,0,0.5
"New Jersey",2020-04-23,0,2026,2024,0.1,0,0.5
"New Mexico",2020-04-23,0,186.5,16,0.1,0,0.5
"New York",2020-04-23,0,3726,3544,0.1,0,0.5
"North Carolina",2020-04-23,0,882,111,0.1,0,0.5
"North Dakota",2020-04-23,0,102,18,0.1,0,0.5
"Ohio",2020-04-23,0,1244.5,135,0.1,0,0.5
"Oklahoma",2020-04-23,0,390.5,47,0.1,0,0.5
"Oregon",2020-04-23,0,277,25,0.1,0,0.5
"Pennsylvania",2020-04-23,0,1366.5,972,0.1,0,0.5
"Rhode Island",2020-04-23,0,88.5,35,0.1,0,0.5
"South Carolina",2020-04-23,0,475,139,0.1,0,0.5
"South Dakota",2020-04-23,0,81,13,0.1,0,0.5
"Tennessee",2020-04-23,0,734,154,0.1,0,0.5
"Texas",2020-04-23,0,3115.5,396,0.1,0,0.5
"Utah",2020-04-23,0,291.5,62,0.1,0,0.5
"Vermont",2020-04-23,0,40,9,0.1,0,0.5
"Virginia",2020-04-23,0,640.5,138,0.1,0,0.5
"Washington",2020-04-23,0,473.5,104,0.1,0,0.5
"West Virginia",2020-04-23,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-23,0,398.5,60,0.1,0,0.5
"Wyoming",2020-04-23,0,60,5,0.1,0,0.5
"Alabama",2020-04-24,0,424,50,0.1,0,0.5
"Alaska",2020-04-24,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-24,0,745.5,66,0.1,0,0.5
"Arkansas",2020-04-24,0,294.5,10,0.1,0,0.5
"California",2020-04-24,0,3494,573,0.1,0,0.5
"Colorado",2020-04-24,0,522.5,116,0.1,0,0.5
"Connecticut",2020-04-24,0,336,335,0.1,0,0.5
"Delaware",2020-04-24,0,97.5,32,0.1,0,0.5
"Florida",2020-04-24,0,2214,601,0.1,0,0.5
"Georgia",2020-04-24,0,1032,276,0.1,0,0.5
"Hawaii",2020-04-24,0,125.5,8,0.1,0,0.5
"Idaho",2020-04-24,0,103.5,58,0.1,0,0.5
"Illinois",2020-04-24,0,1026,409,0.1,0,0.5
"Indiana",2020-04-24,0,687,250,0.1,0,0.5
"Iowa",2020-04-24,0,252.5,25,0.1,0,0.5
"Kansas",2020-04-24,0,262.5,15,0.1,0,0.5
"Kentucky",2020-04-24,0,439.5,24,0.1,0,0.5
"Louisiana",2020-04-24,0,801.5,799,0.1,0,0.5
"Maine",2020-04-24,0,97.5,12,0.1,0,0.5
"Maryland",2020-04-24,0,449,188,0.1,0,0.5
"Massachusetts",2020-04-24,0,666,403,0.1,0,0.5
"Michigan",2020-04-24,0,839,676,0.1,0,0.5
"Minnesota",2020-04-24,0,387,13,0.1,0,0.5
"Mississippi",2020-04-24,0,346.5,61,0.1,0,0.5
"Missouri",2020-04-24,0,662.5,152,0.1,0,0.5
"Montana",2020-04-24,0,85.5,7,0.1,0,0.5
"Nebraska",2020-04-24,0,247,10,0.1,0,0.5
"Nevada",2020-04-24,0,429.5,44,0.1,0,0.5
"New Hampshire",2020-04-24,0,96,23,0.1,0,0.5
"New Jersey",2020-04-24,0,2026,2026,0.1,0,0.5
"New Mexico",2020-04-24,0,186.5,15,0.1,0,0.5
"New York",2020-04-24,0,3726,3481,0.1,0,0.5
"North Carolina",2020-04-24,0,882,110,0.1,0,0.5
"North Dakota",2020-04-24,0,102,19,0.1,0,0.5
"Ohio",2020-04-24,0,1244.5,133,0.1,0,0.5
"Oklahoma",2020-04-24,0,390.5,46,0.1,0,0.5
"Oregon",2020-04-24,0,277,25,0.1,0,0.5
"Pennsylvania",2020-04-24,0,1366.5,987,0.1,0,0.5
"Rhode Island",2020-04-24,0,88.5,34,0.1,0,0.5
"South Carolina",2020-04-24,0,475,142,0.1,0,0.5
"South Dakota",2020-04-24,0,81,13,0.1,0,0.5
"Tennessee",2020-04-24,0,734,155,0.1,0,0.5
"Texas",2020-04-24,0,3115.5,400,0.1,0,0.5
"Utah",2020-04-24,0,291.5,62,0.1,0,0.5
"Vermont",2020-04-24,0,40,9,0.1,0,0.5
"Virginia",2020-04-24,0,640.5,138,0.1,0,0.5
"Washington",2020-04-24,0,473.5,100,0.1,0,0.5
"West Virginia",2020-04-24,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-24,0,398.5,59,0.1,0,0.5
"Wyoming",2020-04-24,0,60,4,0.1,0,0.5
"Alabama",2020-04-25,0,424,49,0.1,0,0.5
"Alaska",2020-04-25,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-25,0,745.5,65,0.1,0,0.5
"Arkansas",2020-04-25,0,294.5,10,0.1,0,0.5
"California",2020-04-25,0,3494,567,0.1,0,0.5
"Colorado",2020-04-25,0,522.5,112,0.1,0,0.5
"Connecticut",2020-04-25,0,336,332,0.1,0,0.5
"Delaware",2020-04-25,0,97.5,32,0.1,0,0.5
"Florida",2020-04-25,0,2214,597,0.1,0,0.5
"Georgia",2020-04-25,0,1032,272,0.1,0,0.5
"Hawaii",2020-04-25,0,125.5,7,0.1,0,0.5
"Idaho",2020-04-25,0,103.5,57,0.1,0,0.5
"Illinois",2020-04-25,0,1026,401,0.1,0,0.5
"Indiana",2020-04-25,0,687,247,0.1,0,0.5
"Iowa",2020-04-25,0,252.5,25,0.1,0,0.5
"Kansas",2020-04-25,0,262.5,15,0.1,0,0.5
"Kentucky",2020-04-25,0,439.5,23,0.1,0,0.5
"Louisiana",2020-04-25,0,801.5,794,0.1,0,0.5
"Maine",2020-04-25,0,97.5,12,0.1,0,0.5
"Maryland",2020-04-25,0,449,187,0.1,0,0.5
"Massachusetts",2020-04-25,0,666,393,0.1,0,0.5
"Michigan",2020-04-25,0,839,665,0.1,0,0.5
"Minnesota",2020-04-25,0,387,12,0.1,0,0.5
"Mississippi",2020-04-25,0,346.5,61,0.1,0,0.5
"Missouri",2020-04-25,0,662.5,153,0.1,0,0.5
"Montana",2020-04-25,0,85.5,7,0.1,0,0.5
"Nebraska",2020-04-25,0,247,10,0.1,0,0.5
"Nevada",2020-04-25,0,429.5,42,0.1,0,0.5
"New Hampshire",2020-04-25,0,96,22,0.1,0,0.5
"New Jersey",2020-04-25,0,2026,2022,0.1,0,0.5
"New Mexico",2020-04-25,0,186.5,15,0.1,0,0.5
"New York",2020-04-25,0,3726,3412,0.1,0,0.5
"North Carolina",2020-04-25,0,882,109,0.1,0,0.5
"North Dakota",2020-04-25,0,102,20,0.1,0,0.5
"Ohio",2020-04-25,0,1244.5,130,0.1,0,0.5
"Oklahoma",2020-04-25,0,390.5,46,0.1,0,0.5
"Oregon",2020-04-25,0,277,24,0.1,0,0.5
"Pennsylvania",2020-04-25,0,1366.5,997,0.1,0,0.5
"Rhode Island",2020-04-25,0,88.5,34,0.1,0,0.5
"South Carolina",2020-04-25,0,475,144,0.1,0,0.5
"South Dakota",2020-04-25,0,81,13,0.1,0,0.5
"Tennessee",2020-04-25,0,734,155,0.1,0,0.5
"Texas",2020-04-25,0,3115.5,403,0.1,0,0.5
"Utah",2020-04-25,0,291.5,62,0.1,0,0.5
"Vermont",2020-04-25,0,40,8,0.1,0,0.5
"Virginia",2020-04-25,0,640.5,138,0.1,0,0.5
"Washington",2020-04-25,0,473.5,96,0.1,0,0.5
"West Virginia",2020-04-25,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-25,0,398.5,58,0.1,0,0.5
"Wyoming",2020-04-25,0,60,4,0.1,0,0.5
"Alabama",2020-04-26,0,424,48,0.1,0,0.5
"Alaska",2020-04-26,0,53.5,4,0.1,0,0.5
"Arizona",2020-04-26,0,745.5,63,0.1,0,0.5
"Arkansas",2020-04-26,0,294.5,9,0.1,0,0.5
"California",2020-04-26,0,3494,559,0.1,0,0.5
"Colorado",2020-04-26,0,522.5,109,0.1,0,0.5
"Connecticut",2020-04-26,0,336,329,0.1,0,0.5
"Delaware",2020-04-26,0,97.5,32,0.1,0,0.5
"Florida",2020-04-26,0,2214,592,0.1,0,0.5
"Georgia",2020-04-26,0,1032,266,0.1,0,0.5
"Hawaii",2020-04-26,0,125.5,7,0.1,0,0.5
"Idaho",2020-04-26,0,103.5,56,0.1,0,0.5
"Illinois",2020-04-26,0,1026,393,0.1,0,0.5
"Indiana",2020-04-26,0,687,244,0.1,0,0.5
"Iowa",2020-04-26,0,252.5,24,0.1,0,0.5
"Kansas",2020-04-26,0,262.5,14,0.1,0,0.5
"Kentucky",2020-04-26,0,439.5,23,0.1,0,0.5
"Louisiana",2020-04-26,0,801.5,787,0.1,0,0.5
"Maine",2020-04-26,0,97.5,11,0.1,0,0.5
"Maryland",2020-04-26,0,449,186,0.1,0,0.5
"Massachusetts",2020-04-26,0,666,382,0.1,0,0.5
"Michigan",2020-04-26,0,839,653,0.1,0,0.5
"Minnesota",2020-04-26,0,387,12,0.1,0,0.5
"Mississippi",2020-04-26,0,346.5,60,0.1,0,0.5
"Missouri",2020-04-26,0,662.5,154,0.1,0,0.5
"Montana",2020-04-26,0,85.5,7,0.1,0,0.5
"Nebraska",2020-04-26,0,247,10,0.1,0,0.5
"Nevada",2020-04-26,0,429.5,41,0.1,0,0.5
"New Hampshire",2020-04-26,0,96,22,0.1,0,0.5
"New Jersey",2020-04-26,0,2026,2012,0.1,0,0.5
"New Mexico",2020-04-26,0,186.5,14,0.1,0,0.5
"New York",2020-04-26,0,3726,3338,0.1,0,0.5
"North Carolina",2020-04-26,0,882,108,0.1,0,0.5
"North Dakota",2020-04-26,0,102,20,0.1,0,0.5
"Ohio",2020-04-26,0,1244.5,127,0.1,0,0.5
"Oklahoma",2020-04-26,0,390.5,45,0.1,0,0.5
"Oregon",2020-04-26,0,277,23,0.1,0,0.5
"Pennsylvania",2020-04-26,0,1366.5,1005,0.1,0,0.5
"Rhode Island",2020-04-26,0,88.5,33,0.1,0,0.5
"South Carolina",2020-04-26,0,475,147,0.1,0,0.5
"South Dakota",2020-04-26,0,81,13,0.1,0,0.5
"Tennessee",2020-04-26,0,734,156,0.1,0,0.5
"Texas",2020-04-26,0,3115.5,405,0.1,0,0.5
"Utah",2020-04-26,0,291.5,61,0.1,0,0.5
"Vermont",2020-04-26,0,40,8,0.1,0,0.5
"Virginia",2020-04-26,0,640.5,138,0.1,0,0.5
"Washington",2020-04-26,0,473.5,92,0.1,0,0.5
"West Virginia",2020-04-26,0,239,15,0.1,0,0.5
"Wisconsin",2020-04-26,0,398.5,57,0.1,0,0.5
"Wyoming",2020-04-26,0,60,4,0.1,0,0.5
"Alabama",2020-04-27,0,424,47,0.1,0,0.5
"Alaska",2020-04-27,0,53.5,3,0.1,0,0.5
"Arizona",2020-04-27,0,745.5,62,0.1,0,0.5
"Arkansas",2020-04-27,0,294.5,9,0.1,0,0.5
"California",2020-04-27,0,3494,551,0.1,0,0.5
"Colorado",2020-04-27,0,522.5,105,0.1,0,0.5
"Connecticut",2020-04-27,0,336,324,0.1,0,0.5
"Delaware",2020-04-27,0,97.5,31,0.1,0,0.5
